Datetime, Aggregationtime, Station, Lat, Lon, Alt, Qualityflag, Ta_200, P_container_NRT, SD
"1978-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.1,156.6,"NaN"
"1978-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.7,107.2,"NaN"
"1978-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.7,97.4,"NaN"
"1978-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.0,17.8,"NaN"
"1978-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.7,75.5,"NaN"
"1979-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-5.7,93.8,"NaN"
"1979-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.2,72.9,"NaN"
"1979-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.3,90.1,"NaN"
"1979-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.1,98.9,"NaN"
"1979-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.9,45.2,"NaN"
"1979-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.6,116.5,"NaN"
"1979-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.3,69.7,"NaN"
"1979-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.5,76.8,"NaN"
"1979-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.1,86.3,"NaN"
"1979-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.0,17.1,"NaN"
"1979-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.7,177.6,"NaN"
"1979-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.0,82.1,"NaN"
"1980-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.1,67.6,"NaN"
"1980-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.3,54.5,"NaN"
"1980-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.3,49.9,"NaN"
"1980-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.7,143.5,"NaN"
"1980-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.9,67.1,"NaN"
"1980-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.6,129.3,"NaN"
"1980-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.1,137.3,"NaN"
"1980-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.4,70.8,"NaN"
"1980-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.5,48.6,"NaN"
"1980-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.9,102.7,"NaN"
"1980-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.5,28.6,"NaN"
"1980-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.0,62.3,"NaN"
"1981-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.5,128.4,"NaN"
"1981-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.3,43.1,"NaN"
"1981-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.6,54.1,"NaN"
"1981-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.0,36.7,"NaN"
"1981-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.8,106.7,"NaN"
"1981-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.7,55.9,"NaN"
"1981-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.8,93.1,"NaN"
"1981-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.7,85.8,"NaN"
"1981-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.4,79.4,"NaN"
"1981-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.8,179.3,"NaN"
"1981-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.4,92.7,"NaN"
"1981-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.2,164.3,"NaN"
"1982-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,124.0,"NaN"
"1982-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.3,11.8,"NaN"
"1982-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.1,57.7,"NaN"
"1982-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.3,44.8,"NaN"
"1982-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.9,63.6,"NaN"
"1982-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.0,100.3,"NaN"
"1982-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.4,137.6,"NaN"
"1982-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.6,97.6,"NaN"
"1982-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.4,28.5,"NaN"
"1982-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.3,123.2,"NaN"
"1982-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.9,60.3,"NaN"
"1982-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.7,100.0,"NaN"
"1983-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.2,101.4,"NaN"
"1983-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.8,59.7,"NaN"
"1983-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.9,78.4,"NaN"
"1983-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.3,153.1,"NaN"
"1983-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.4,133.6,"NaN"
"1983-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.2,66.6,"NaN"
"1983-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",20.2,12.7,"NaN"
"1983-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.5,77.7,"NaN"
"1983-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.2,56.2,"NaN"
"1983-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.4,31.8,"NaN"
"1983-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.9,73.2,"NaN"
"1983-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,50.6,"NaN"
"1984-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.2,112.7,"NaN"
"1984-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.9,79.6,"NaN"
"1984-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.5,27.3,"NaN"
"1984-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.8,36.1,"NaN"
"1984-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.3,137.9,"NaN"
"1984-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.6,103.8,"NaN"
"1984-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.3,83.3,"NaN"
"1984-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.8,65.4,"NaN"
"1984-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.6,121.8,"NaN"
"1984-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.9,34.6,"NaN"
"1984-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.0,61.2,"NaN"
"1984-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.2,41.5,"NaN"
"1985-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-7.5,76.5,"NaN"
"1985-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.8,36.6,"NaN"
"1985-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.2,56.3,"NaN"
"1985-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.2,87.2,"NaN"
"1985-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.7,125.7,"NaN"
"1985-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.2,109.4,"NaN"
"1985-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.7,52.0,"NaN"
"1985-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.1,142.8,"NaN"
"1985-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.6,36.0,"NaN"
"1985-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.9,11.6,"NaN"
"1985-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,80.2,"NaN"
"1985-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.8,47.8,"NaN"
"1986-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,130.9,"NaN"
"1986-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-7.8,28.2,"NaN"
"1986-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.7,50.1,"NaN"
"1986-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.8,164.8,"NaN"
"1986-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.9,128.2,"NaN"
"1986-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.3,129.0,"NaN"
"1986-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.2,101.0,"NaN"
"1986-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.0,161.1,"NaN"
"1986-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.7,70.6,"NaN"
"1986-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.2,82.5,"NaN"
"1986-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.7,54.1,"NaN"
"1986-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.1,95.1,"NaN"
"1987-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-7.0,63.5,"NaN"
"1987-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.8,77.1,"NaN"
"1987-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.7,76.1,"NaN"
"1987-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.6,47.3,"NaN"
"1987-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.8,130.7,"NaN"
"1987-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.6,159.1,"NaN"
"1987-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.9,162.8,"NaN"
"1987-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.7,114.6,"NaN"
"1987-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.3,87.2,"NaN"
"1987-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.4,55.8,"NaN"
"1987-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.9,88.3,"NaN"
"1987-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.3,52.3,"NaN"
"1988-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.6,53.1,"NaN"
"1988-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.6,114.6,"NaN"
"1988-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.9,198.7,"NaN"
"1988-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.1,51.8,"NaN"
"1988-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,77.6,"NaN"
"1988-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.5,92.7,"NaN"
"1988-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,74.0,"NaN"
"1988-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,107.2,"NaN"
"1988-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.4,104.9,"NaN"
"1988-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.0,74.1,"NaN"
"1988-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.2,57.7,"NaN"
"1988-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.2,151.0,"NaN"
"1989-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.2,27.0,"NaN"
"1989-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.5,53.2,"NaN"
"1989-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.0,15.0,"NaN"
"1989-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.6,158.5,"NaN"
"1989-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.2,28.2,"NaN"
"1989-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.0,95.9,"NaN"
"1989-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.3,134.2,"NaN"
"1989-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,35.2,"NaN"
"1989-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.8,28.4,"NaN"
"1989-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.7,49.1,"NaN"
"1989-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.8,30.5,"NaN"
"1989-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.9,67.1,"NaN"
"1990-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.7,24.2,"NaN"
"1990-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.1,108.6,"NaN"
"1990-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.1,35.3,"NaN"
"1990-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.7,73.3,"NaN"
"1990-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.7,42.8,"NaN"
"1990-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.0,154.9,"NaN"
"1990-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,65.9,"NaN"
"1990-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.7,71.0,"NaN"
"1990-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.4,98.3,"NaN"
"1990-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.2,67.2,"NaN"
"1990-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.0,81.9,"NaN"
"1990-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.2,82.6,"NaN"
"1991-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.4,30.8,"NaN"
"1991-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.4,25.7,"NaN"
"1991-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.9,45.2,"NaN"
"1991-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.2,42.6,"NaN"
"1991-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.3,65.7,"NaN"
"1991-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.3,158.5,"NaN"
"1991-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.5,60.5,"NaN"
"1991-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.2,22.7,"NaN"
"1991-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,60.4,"NaN"
"1991-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.9,29.9,"NaN"
"1991-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,75.3,"NaN"
"1991-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.0,119.8,"NaN"
"1992-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,17.4,"NaN"
"1992-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.3,75.2,"NaN"
"1992-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.3,92.7,"NaN"
"1992-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.9,77.6,"NaN"
"1992-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.1,9.5,"NaN"
"1992-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,192.5,"NaN"
"1992-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.7,82.6,"NaN"
"1992-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",18.5,69.0,"NaN"
"1992-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.1,42.6,"NaN"
"1992-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.4,104.0,"NaN"
"1992-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.2,108.2,"NaN"
"1992-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.8,70.3,"NaN"
"1993-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.3,58.7,"NaN"
"1993-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.0,39.5,"NaN"
"1993-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,26.2,"NaN"
"1993-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.9,61.9,"NaN"
"1993-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,132.0,"NaN"
"1993-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,76.1,"NaN"
"1993-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.8,114.9,"NaN"
"1993-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.9,102.1,"NaN"
"1993-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.1,63.2,"NaN"
"1993-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.9,100.8,"NaN"
"1993-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.5,40.6,"NaN"
"1993-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.7,86.0,"NaN"
"1994-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.5,81.5,"NaN"
"1994-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.7,39.5,"NaN"
"1994-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.3,66.3,"NaN"
"1994-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.1,183.0,"NaN"
"1994-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.9,98.1,"NaN"
"1994-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.9,131.6,"NaN"
"1994-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",19.2,183.5,"NaN"
"1994-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.8,63.7,"NaN"
"1994-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.9,78.3,"NaN"
"1994-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.9,29.1,"NaN"
"1994-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.2,43.8,"NaN"
"1994-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.6,60.4,"NaN"
"1995-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.0,112.6,"NaN"
"1995-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.7,62.0,"NaN"
"1995-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.1,96.0,"NaN"
"1995-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.0,63.3,"NaN"
"1995-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.8,134.4,"NaN"
"1995-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.0,129.8,"NaN"
"1995-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",18.7,98.2,"NaN"
"1995-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.6,117.7,"NaN"
"1995-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.1,82.5,"NaN"
"1995-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.7,29.2,"NaN"
"1995-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.1,84.2,"NaN"
"1995-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.0,63.3,"NaN"
"1996-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.6,7.5,"NaN"
"1996-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.8,51.1,"NaN"
"1996-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.4,49.9,"NaN"
"1996-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.9,31.5,"NaN"
"1996-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.0,132.3,"NaN"
"1996-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.6,77.2,"NaN"
"1996-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.7,116.8,"NaN"
"1996-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.9,117.5,"NaN"
"1996-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.6,46.5,"NaN"
"1996-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.5,84.8,"NaN"
"1996-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.5,88.9,"NaN"
"1996-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.0,50.7,"NaN"
"1997-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.4,1.6,"NaN"
"1997-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.0,56.0,"NaN"
"1997-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.2,64.6,"NaN"
"1997-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.2,47.2,"NaN"
"1997-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,18.3,"NaN"
"1997-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.7,117.6,"NaN"
"1997-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.7,126.8,"NaN"
"1997-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.6,30.2,"NaN"
"1997-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.2,19.5,"NaN"
"1997-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.7,68.5,"NaN"
"1997-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.9,25.1,"NaN"
"1997-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.3,132.3,"NaN"
"1998-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.0,60.0,"NaN"
"1998-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,27.0,"NaN"
